".id","Pre.Pull.Filler.RT","Pre.Push.Filler.RT","Pre.Pull.Go.RT","Pre.Push.Go.RT","Pre.Pull.NoGo.RT","Pre.Push.NoGo.RT","Post.Pull.Filler.RT","Post.Push.Filler.RT","Post.Pull.Go.RT","Post.Push.Go.RT","Post.Pull.NoGo.RT","Post.Push.NoGo.RT","Pre.Pull.RT","Pre.Push.RT","Post.Pull.RT","Post.Push.RT","Pre.Pull.Filler.ER","Pre.Push.Filler.ER","Pre.Pull.Go.ER","Pre.Push.Go.ER","Pre.Pull.NoGo.ER","Pre.Push.NoGo.ER","Post.Pull.Filler.ER","Post.Push.Filler.ER","Post.Pull.Go.ER","Post.Push.Go.ER","Post.Pull.NoGo.ER","Post.Push.NoGo.ER","Pre.Pull.ER","Pre.Push.ER","Post.Pull.ER","Post.Push.ER","Pre.ER","Post.ER","Pre_Go_bias","Pre_NoGo_bias","Pre_Filler_bias","Post_Go_bias","Post_NoGo_bias","Post_Filler_bias","D_Go","D_NoGo","D_Filler"
"273401356",1006.72727272727,923.575757575758,1000,886.106060606061,1000,910.944444444444,808.252525252525,791.919191919192,811.878787878788,775.414141414141,841.414141414141,791.919191919192,1000,910.944444444444,819.691919191919,791.919191919192,0.0277777777777778,0.166666666666667,0.138888888888889,0.0555555555555556,0.138888888888889,0,0.333333333333333,0.0555555555555556,0.166666666666667,0.222222222222222,0.0555555555555556,0.0833333333333333,0.101851851851852,0.0740740740740741,0.185185185185185,0.12037037037037,0.087962962962963,0.152777777777778,-113.893939393939,-89.0555555555555,-83.1515151515152,-36.4646464646464,-49.4949494949495,-16.3333333333333,77.429292929293,39.560606060606,66.818181818182
"273550662",884,882.49494949495,881.818181818182,886.954545454545,933,874.080808080808,807.757575757576,775.424242424242,832.828282828283,808.333333333333,849.484848484848,800,897.49494949495,883,829.20202020202,791.919191919192,0.0833333333333333,0.0555555555555556,0.0277777777777778,0,0.0833333333333333,0.0277777777777778,0.0555555555555556,0.0555555555555556,0.0833333333333333,0.0555555555555556,0.0277777777777778,0.138888888888889,0.0648148148148148,0.0277777777777778,0.0555555555555556,0.0833333333333333,0.0462962962962963,0.0694444444444444,5.13636363636363,-58.9191919191919,-1.50505050505046,-24.4949494949497,-49.4848484848485,-32.3333333333333,-29.6313131313133,9.43434343434342,-30.8282828282828
"285514818",725.59595959596,791.919191919192,717,837.121212121212,776.080808080808,832.828282828283,688.030303030303,709.757575757576,670.181818181818,742.424242424242,633.313131313131,703.383838383838,733,815.656565656566,669.20202020202,714.974747474747,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.111111111111111,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.194444444444444,0.0277777777777778,0.111111111111111,0.138888888888889,0.0833333333333333,0.0462962962962963,0.0833333333333333,0.0833333333333333,0.12962962962963,0.0648148148148148,0.106481481481481,120.121212121212,56.7474747474748,66.3232323232323,72.2424242424242,70.070707070707,21.7272727272727,-47.8787878787879,13.3232323232322,-44.5959595959596
"29646738",970.530303030303,953.616161616162,956.242424242424,980.560606060606,1004.20202020202,1039.48484848485,852.863636363636,866.161616161616,845.449494949495,886.353535353535,856.242424242424,895.30303030303,978.530303030303,974.984848484848,849.484848484848,883,0.166666666666667,0.222222222222222,0.111111111111111,0.277777777777778,0,0.388888888888889,0.166666666666667,0.166666666666667,0.0555555555555556,0.222222222222222,0.0277777777777778,0.25,0.0925925925925926,0.296296296296296,0.0833333333333333,0.212962962962963,0.194444444444444,0.148148148148148,24.3181818181819,35.2828282828282,-16.9141414141413,40.9040404040404,39.060606060606,13.2979797979798,16.5858585858585,3.77777777777783,30.2121212121211
"296767285",672.651515151515,660.787878787879,660.262626262626,666,656.893939393939,634.934343434343,700,683,704.383838383838,643.434343434343,701.691919191919,713.378787878788,663.272727272727,649.5,700,683,0.0555555555555556,0.0555555555555556,0.138888888888889,0.111111111111111,0.166666666666667,0.111111111111111,0.0277777777777778,0.0833333333333333,0.0555555555555556,0.0277777777777778,0.111111111111111,0,0.12037037037037,0.0925925925925926,0.0648148148148148,0.037037037037037,0.106481481481481,0.0509259259259259,5.73737373737379,-21.959595959596,-11.8636363636364,-60.9494949494949,11.6868686868687,-17,-66.6868686868687,33.6464646464647,-5.13636363636363
"300152087",702.515151515152,766.717171717172,709.757575757576,738.292929292929,701,759.252525252525,618.691919191919,621.80303030303,610.767676767677,623.409090909091,617.171717171717,596.121212121212,702.515151515152,758.262626262626,617.085858585859,613.883838383838,0.166666666666667,0.305555555555556,0.0833333333333333,0.222222222222222,0.305555555555556,0.166666666666667,0.111111111111111,0.222222222222222,0.25,0.111111111111111,0.305555555555556,0.111111111111111,0.185185185185185,0.231481481481481,0.222222222222222,0.148148148148148,0.208333333333333,0.185185185185185,28.5353535353536,58.2525252525253,64.2020202020202,12.6414141414141,-21.0505050505051,3.11111111111109,-15.8939393939395,-79.3030303030304,-61.0909090909091
"308023524",775.737373737374,709.757575757576,717,730.378787878788,758.757575757576,716.5,791.919191919192,717,766,758.929292929293,763.560606060606,746.212121212121,742.424242424242,717,776.080808080808,742.424242424242,0.0277777777777778,0.0277777777777778,0.0833333333333333,0.0555555555555556,0,0.0555555555555556,0,0.0277777777777778,0.0277777777777778,0,0,0,0.037037037037037,0.0462962962962963,0.00925925925925926,0.00925925925925926,0.0416666666666667,0.00925925925925926,13.3787878787879,-42.2575757575758,-65.979797979798,-7.07070707070704,-17.3484848484848,-74.9191919191919,-20.4494949494949,24.909090909091,-8.93939393939388
"310026331",1066,1091.74747474747,985.338383838384,1072.06060606061,1039.39393939394,1124.73737373737,848.282828282828,775.090909090909,850,884,853.626262626263,890.909090909091,1039.39393939394,1104.72727272727,849.742424242424,849.484848484848,0.138888888888889,0.388888888888889,0.166666666666667,0.194444444444444,0.25,0.222222222222222,0.194444444444444,0.25,0.0277777777777778,0.138888888888889,0.111111111111111,0.0833333333333333,0.185185185185185,0.268518518518519,0.111111111111111,0.157407407407407,0.226851851851852,0.134259259259259,86.7222222222222,85.3434343434344,25.7474747474748,34,37.2828282828284,-73.1919191919192,-52.7222222222222,-48.060606060606,-98.939393939394
"318095401",775.090909090909,726.585858585859,800,758.262626262626,738.550505050505,742.424242424242,683.5,702.025252525253,746.29797979798,683,677.090909090909,690.479797979798,758.757575757576,736.010101010101,695.979797979798,688.030303030303,0.138888888888889,0.0833333333333333,0.305555555555556,0.194444444444444,0.277777777777778,0.0833333333333333,0.111111111111111,0.111111111111111,0.166666666666667,0.138888888888889,0.0833333333333333,0.0555555555555556,0.240740740740741,0.12037037037037,0.12037037037037,0.101851851851852,0.180555555555556,0.111111111111111,-41.7373737373738,3.87373737373741,-48.5050505050505,-63.2979797979798,13.3888888888888,18.5252525252525,-21.560606060606,9.51515151515139,67.030303030303
"318642411",600,577.111111111111,593.444444444444,567.540404040404,593.939393939394,606.409090909091,599,583,584,557.5,581.818181818182,550,593.939393939394,583,584,577.111111111111,0.0833333333333333,0.138888888888889,0.0555555555555556,0.0555555555555556,0.25,0.0555555555555556,0.25,0.277777777777778,0.305555555555556,0.166666666666667,0.25,0.25,0.12962962962963,0.0833333333333333,0.268518518518519,0.231481481481481,0.106481481481481,0.25,-25.9040404040403,12.469696969697,-22.8888888888888,-26.5,-31.8181818181818,-16,-0.595959595959698,-44.2878787878788,6.8888888888888
"32443503",807.757575757576,866,817,903.373737373737,820.106060606061,870.540404040404,791.919191919192,884,800,812.459595959596,841.414141414141,834,817,883,800,837.707070707071,0.138888888888889,0.194444444444444,0.194444444444444,0.111111111111111,0.277777777777778,0.111111111111111,0.166666666666667,0.0833333333333333,0.222222222222222,0.0555555555555556,0.138888888888889,0.0833333333333333,0.203703703703704,0.138888888888889,0.175925925925926,0.0740740740740741,0.171296296296296,0.125,86.3737373737374,50.4343434343434,58.2424242424242,12.4595959595958,-7.41414141414145,92.0808080808081,-73.9141414141416,-57.8484848484849,33.8383838383838
"330258395",917,907.737373737374,890.909090909091,858.242424242424,908,953.70202020202,700,712.79797979798,730.717171717172,734,708.767676767677,709.757575757576,899.237373737374,907.737373737374,717,720.79797979798,0.194444444444444,0.194444444444444,0.305555555555556,0.305555555555556,0.111111111111111,0.222222222222222,0.305555555555556,0.277777777777778,0.277777777777778,0.25,0.25,0.138888888888889,0.203703703703704,0.240740740740741,0.277777777777778,0.222222222222222,0.222222222222222,0.25,-32.6666666666667,45.7020202020201,-9.26262626262621,3.28282828282818,0.989898989898961,12.7979797979798,35.9494949494949,-44.7121212121211,22.060606060606
"337086499",1008.93434343434,979.79797979798,1034.66666666667,1115.15151515152,1022.92929292929,975.909090909091,867,863.636363636364,907.565656565657,824.242424242424,837.707070707071,808.747474747475,1019.15151515152,1002.86868686869,871.727272727273,832.828282828283,0.277777777777778,0.277777777777778,0.222222222222222,0.194444444444444,0.361111111111111,0.138888888888889,0.277777777777778,0.194444444444444,0.222222222222222,0.25,0.277777777777778,0.138888888888889,0.287037037037037,0.203703703703704,0.259259259259259,0.194444444444444,0.24537037037037,0.226851851851852,80.4848484848483,-47.020202020202,-29.1363636363637,-83.3232323232323,-28.959595959596,-3.36363636363626,-163.808080808081,18.060606060606,25.7727272727275
"3396577",791.919191919192,754.626262626263,824.242424242424,787.959595959596,832.828282828283,783.515151515152,866,775.090909090909,828.792929292929,759.424242424242,834,751.50505050505,824.242424242424,783.015151515152,834,766.5,0.194444444444444,0.0555555555555556,0.138888888888889,0.0555555555555556,0.194444444444444,0.111111111111111,0.111111111111111,0.0277777777777778,0.166666666666667,0.0555555555555556,0.138888888888889,0.0277777777777778,0.175925925925926,0.0740740740740741,0.138888888888889,0.037037037037037,0.125,0.087962962962963,-36.2828282828283,-49.3131313131314,-37.2929292929293,-69.3686868686868,-82.4949494949495,-90.9090909090909,-33.0858585858585,-33.1818181818181,-53.6161616161615
"339903871",767,759.747474747475,848.828282828283,738.378787878788,733.5,881.818181818182,600,671.050505050505,638.717171717172,643.434343434343,610.272727272727,643.434343434343,767,766,610.767676767677,650,0.138888888888889,0.277777777777778,0.222222222222222,0.111111111111111,0.222222222222222,0.194444444444444,0.25,0.222222222222222,0.222222222222222,0.305555555555556,0.222222222222222,0.0833333333333333,0.194444444444444,0.194444444444444,0.231481481481481,0.203703703703704,0.194444444444444,0.217592592592593,-110.449494949495,148.318181818182,-7.25252525252517,4.71717171717171,33.1616161616162,71.0505050505051,115.166666666667,-115.156565656566,78.3030303030303
"355787998",808.747474747475,799.515151515152,791.919191919192,792.242424242424,816,803.878787878788,742.424242424242,783.419191919192,796.207070707071,762.969696969697,800,791.919191919192,800,799.757575757576,783.989898989899,783.838383838384,0.194444444444444,0.138888888888889,0.194444444444444,0.25,0.25,0.166666666666667,0.138888888888889,0.166666666666667,0.166666666666667,0.222222222222222,0.111111111111111,0.0833333333333333,0.212962962962963,0.185185185185185,0.138888888888889,0.157407407407407,0.199074074074074,0.148148148148148,0.323232323232332,-12.1212121212121,-9.23232323232321,-33.2373737373737,-8.08080808080808,40.9949494949494,-33.560606060606,4.04040404040404,50.2272727272726
"364159032",739.217171717172,708.767676767677,791.919191919192,666,775.090909090909,693.121212121212,647.646464646465,623.90404040404,643.434343434343,660.262626262626,659.272727272727,650,775.090909090909,684,649.252525252525,643.434343434343,0.222222222222222,0.0555555555555556,0.138888888888889,0.0833333333333333,0.138888888888889,0.0555555555555556,0.111111111111111,0.111111111111111,0.194444444444444,0.0277777777777778,0.0277777777777778,0.111111111111111,0.166666666666667,0.0648148148148148,0.111111111111111,0.0833333333333333,0.115740740740741,0.0972222222222222,-125.919191919192,-81.969696969697,-30.449494949495,16.8282828282828,-9.27272727272725,-23.7424242424242,142.747474747475,72.6969696969697,6.70707070707078
"371106669",870.686868686869,900,890.909090909091,876.454545454545,883,862.126262626263,672.651515151515,719.171717171717,692.929292929293,725.59595959596,666.5,730.717171717172,875.070707070707,879.136363636364,676.10101010101,725.59595959596,0.0833333333333333,0.138888888888889,0.138888888888889,0.138888888888889,0.194444444444444,0.166666666666667,0.222222222222222,0.138888888888889,0.166666666666667,0.194444444444444,0.0555555555555556,0.111111111111111,0.138888888888889,0.148148148148148,0.148148148148148,0.148148148148148,0.143518518518519,0.148148148148148,-14.4545454545456,-20.8737373737374,29.3131313131313,32.6666666666666,64.2171717171718,46.5202020202021,47.1212121212122,85.0909090909092,17.2070707070708
"371613056",923.575757575758,909.676767676768,883,841.156565656566,885.621212121212,856.338383838384,895.454545454545,875.070707070707,907.737373737374,841.414141414141,878.540404040404,840.984848484848,890.909090909091,874.575757575758,891.40404040404,857.252525252525,0.138888888888889,0,0.138888888888889,0,0.111111111111111,0.111111111111111,0.222222222222222,0.138888888888889,0.222222222222222,0.0833333333333333,0.111111111111111,0.222222222222222,0.12962962962963,0.037037037037037,0.185185185185185,0.148148148148148,0.0833333333333333,0.166666666666667,-41.8434343434343,-29.2828282828283,-13.8989898989898,-66.3232323232322,-37.5555555555555,-20.3838383838385,-24.4797979797979,-8.27272727272725,-6.48484848484861
"376859325",877.393939393939,885.878787878788,841.414141414141,890.909090909091,885.878787878788,879.949494949495,863.782828282828,841.414141414141,850,841.414141414141,852.287878787879,874.080808080808,874.080808080808,885.878787878788,858.242424242424,846.979797979798,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0833333333333333,0.0277777777777778,0.0833333333333333,0,0.0555555555555556,0.0833333333333333,0.0277777777777778,0,0.0277777777777778,0.0277777777777778,0.0648148148148148,0.0277777777777778,0.037037037037037,0.0462962962962963,0.0324074074074074,49.4949494949495,-5.92929292929284,8.4848484848485,-8.58585858585855,21.7929292929293,-22.3686868686868,-58.0808080808081,27.7222222222222,-30.8535353535353
"385788325",691.939393939394,700,678.020202020202,725.59595959596,691.5,734,653.525252525253,643.434343434343,651,676.10101010101,681.893939393939,678.787878787879,685.858585858586,725.59595959596,663.131313131313,669.20202020202,0.0277777777777778,0.222222222222222,0.0555555555555556,0.0277777777777778,0.0555555555555556,0.166666666666667,0.0277777777777778,0.138888888888889,0.0833333333333333,0.25,0.166666666666667,0.138888888888889,0.0462962962962963,0.138888888888889,0.0925925925925926,0.175925925925926,0.0925925925925926,0.134259259259259,47.5757575757575,42.5,8.06060606060612,25.10101010101,-3.10606060606062,-10.0909090909091,-22.4747474747475,-45.6060606060606,-18.1515151515152
"387712268",1192.41414141414,1238.36363636364,1188.86868686869,1204.70707070707,1238.36363636364,1105.71717171717,1132.60606060606,1122.54545454545,1139.37373737374,1122.33838383838,1154.33838383838,1062.10101010101,1204.70707070707,1193.39393939394,1136.68686868687,1106.70707070707,0.138888888888889,0.305555555555556,0.194444444444444,0.25,0.305555555555556,0.138888888888889,0.138888888888889,0.166666666666667,0.138888888888889,0.111111111111111,0.111111111111111,0.0277777777777778,0.212962962962963,0.231481481481481,0.12962962962963,0.101851851851852,0.222222222222222,0.115740740740741,15.8383838383838,-132.646464646465,45.9494949494951,-17.0353535353536,-92.2373737373737,-10.060606060606,-32.8737373737374,40.4090909090912,-56.0101010101012
"391300338",650,658,679.550505050505,625,734.848484848485,643.434343434343,633,581.818181818182,649.671717171717,591.5,708.767676767677,590.909090909091,677.090909090909,650,659.272727272727,583,0.111111111111111,0.277777777777778,0.222222222222222,0.333333333333333,0.194444444444444,0.305555555555556,0.0277777777777778,0.194444444444444,0.111111111111111,0.222222222222222,0.138888888888889,0.222222222222222,0.175925925925926,0.305555555555556,0.0925925925925926,0.212962962962963,0.240740740740741,0.152777777777778,-54.5505050505051,-91.4141414141415,8,-58.1717171717172,-117.858585858586,-51.1818181818182,-3.62121212121212,-26.4444444444445,-59.1818181818182
"392516957",927.929292929293,956.242424242424,920.287878787879,956.737373737374,881.818181818182,1006.72727272727,836.449494949495,800,808.747474747475,787.459595959596,775.090909090909,791.919191919192,917,959.59595959596,803.636363636364,795.717171717172,0.111111111111111,0.0277777777777778,0.166666666666667,0.166666666666667,0.0833333333333333,0.0555555555555556,0.166666666666667,0.0833333333333333,0.194444444444444,0.166666666666667,0.138888888888889,0.0833333333333333,0.12037037037037,0.0833333333333333,0.166666666666667,0.111111111111111,0.101851851851852,0.138888888888889,36.449494949495,124.909090909091,28.3131313131313,-21.2878787878788,16.8282828282828,-36.4494949494949,-57.7373737373738,-108.080808080808,-64.7626262626262
"406582561",850,881.818181818182,816.666666666667,801,833,808.747474747475,816.5,771.136363636364,800.828282828283,791.919191919192,833,791.919191919192,833.5,828.792929292929,816,791.919191919192,0.138888888888889,0.277777777777778,0.333333333333333,0.138888888888889,0.194444444444444,0.305555555555556,0.277777777777778,0.222222222222222,0.222222222222222,0.166666666666667,0.25,0.194444444444444,0.222222222222222,0.240740740740741,0.25,0.194444444444444,0.231481481481481,0.222222222222222,-15.6666666666667,-24.2525252525253,31.8181818181819,-8.90909090909099,-41.0808080808081,-45.3636363636363,6.75757575757575,-16.8282828282828,-77.1818181818181
"409714317",736.010101010101,746.727272727273,700,697.989898989899,706.060606060606,751.50505050505,633,646.717171717172,646.717171717172,636.868686868687,621.787878787879,660.262626262626,702.515151515152,709.757575757576,633,643.434343434343,0.138888888888889,0.166666666666667,0.222222222222222,0.111111111111111,0.111111111111111,0.194444444444444,0.25,0.0555555555555556,0.277777777777778,0.138888888888889,0.111111111111111,0.166666666666667,0.157407407407407,0.157407407407407,0.212962962962963,0.12037037037037,0.157407407407407,0.166666666666667,-2.01010101010104,45.4444444444445,10.7171717171717,-9.84848484848487,38.4747474747475,13.7171717171717,-7.83838383838383,-6.969696969697,3
"410712011",1088.22222222222,1083.15151515152,1099,1066,1088.88888888889,1096.55050505051,980.828282828283,996.454545454545,988.909090909091,995.474747474747,1006.72727272727,1022.92929292929,1094.43434343434,1085.52525252525,988.909090909091,996.454545454545,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.222222222222222,0.222222222222222,0.0833333333333333,0.0833333333333333,0.0277777777777778,0.0277777777777778,0.0833333333333333,0.138888888888889,0.157407407407407,0.12962962962963,0.0648148148148148,0.0833333333333333,0.143518518518519,0.0740740740740741,-33,7.66161616161617,-5.07070707070716,6.56565656565647,16.2020202020202,15.6262626262627,39.5656565656565,8.54040404040404,20.6969696969699
"412896337",971.878787878788,1000.60606060606,1004.21212121212,983,995.964646464646,1083,1023.55555555556,940.40404040404,926.010101010101,952.348484848485,950,949.494949494949,993.368686868687,1017.34848484848,957.232323232323,948.232323232323,0.166666666666667,0.277777777777778,0.111111111111111,0.194444444444444,0.111111111111111,0.194444444444444,0.138888888888889,0.138888888888889,0.0555555555555556,0.222222222222222,0.0277777777777778,0.0833333333333333,0.12962962962963,0.222222222222222,0.0740740740740741,0.148148148148148,0.175925925925926,0.111111111111111,-21.2121212121212,87.0353535353536,28.7272727272727,26.3383838383841,-0.505050505050576,-83.1515151515152,47.5505050505053,-87.5404040404042,-111.878787878788
"415133794",976.929292929293,1021.35353535354,967,1023.55555555556,974.060606060606,1007.71717171717,851,911.929292929293,875.070707070707,879.949494949495,863.116161616162,851,974.060606060606,1007.71717171717,866.570707070707,882.308080808081,0.222222222222222,0.0555555555555556,0.138888888888889,0.138888888888889,0.111111111111111,0.138888888888889,0.0277777777777778,0.166666666666667,0.0833333333333333,0.0277777777777778,0.111111111111111,0.0277777777777778,0.157407407407407,0.111111111111111,0.0740740740740741,0.0740740740740741,0.134259259259259,0.0740740740740741,56.5555555555555,33.6565656565655,44.4242424242425,4.87878787878799,-12.1161616161617,60.929292929293,-51.6767676767676,-45.7727272727271,16.5050505050505
"427549586",837.707070707071,747.479797979798,837.207070707071,737.893939393939,800,755.378787878788,734.414141414141,692.929292929293,751.252525252525,685.858585858586,744.40404040404,650,832.828282828283,750.752525252525,742.424242424242,673.545454545455,0.111111111111111,0.111111111111111,0.166666666666667,0.111111111111111,0.138888888888889,0.111111111111111,0.111111111111111,0.0833333333333333,0.222222222222222,0.0833333333333333,0.138888888888889,0.0277777777777778,0.138888888888889,0.111111111111111,0.157407407407407,0.0648148148148148,0.125,0.111111111111111,-99.3131313131313,-44.6212121212121,-90.2272727272727,-65.3939393939393,-94.4040404040404,-41.4848484848484,33.919191919192,-49.7828282828283,48.7424242424244
"437338224",852.262626262626,865.161616161616,824.585858585859,886.363636363636,807.909090909091,863.989898989899,799.838383838384,783.419191919192,799.838383838384,825.080808080808,751.363636363636,800.49494949495,824.585858585859,872.727272727273,775.090909090909,800.49494949495,0.0555555555555556,0.361111111111111,0.138888888888889,0.0555555555555556,0.111111111111111,0.0555555555555556,0.111111111111111,0.166666666666667,0,0.111111111111111,0.0277777777777778,0.0833333333333333,0.101851851851852,0.157407407407407,0.0462962962962963,0.12037037037037,0.12962962962963,0.0833333333333333,61.7777777777779,56.0808080808081,12.8989898989898,25.2424242424242,49.1313131313132,-16.4191919191919,-36.5353535353537,-6.94949494949492,-29.3181818181818
"451279190",944.242424242424,922.060606060606,1006.72727272727,849.484848484848,861.207070707071,906.747474747475,771.378787878788,775.424242424242,790.929292929293,742.424242424242,767.181818181818,751.50505050505,920.242424242424,871.035353535354,774.929292929293,751.50505050505,0.138888888888889,0.222222222222222,0.25,0.138888888888889,0.166666666666667,0.138888888888889,0.0555555555555556,0,0.0277777777777778,0.0277777777777778,0.138888888888889,0.0833333333333333,0.185185185185185,0.166666666666667,0.0740740740740741,0.037037037037037,0.175925925925926,0.0555555555555556,-157.242424242424,45.540404040404,-22.1818181818181,-48.5050505050505,-15.6767676767678,4.04545454545462,108.737373737374,-61.2171717171718,26.2272727272727
"455586095",943.282828282828,954.181818181818,959.59595959596,907.737373737374,916,916,878.989898989899,874.080808080808,902.848484848485,900,837.207070707071,836.626262626263,950,934,867,880.883838383838,0.138888888888889,0.25,0.138888888888889,0.194444444444444,0.25,0.25,0.0833333333333333,0.138888888888889,0.0555555555555556,0.0277777777777778,0.111111111111111,0.166666666666667,0.175925925925926,0.231481481481481,0.0833333333333333,0.111111111111111,0.203703703703704,0.0972222222222222,-51.8585858585858,0,10.89898989899,-2.84848484848487,-0.580808080807969,-4.90909090909088,49.0101010101009,-0.580808080807969,-15.8080808080808
"457464879",841.414141414141,908.171717171717,917,849.828282828283,832.828282828283,849.484848484848,783.838383838384,684.929292929293,734.848484848485,697.045454545455,767.181818181818,701.343434343434,848.282828282828,858.242424242424,746.878787878788,685.858585858586,0.166666666666667,0.222222222222222,0.194444444444444,0.166666666666667,0.222222222222222,0.138888888888889,0.305555555555556,0.0555555555555556,0.138888888888889,0.111111111111111,0.277777777777778,0.0555555555555556,0.194444444444444,0.175925925925926,0.240740740740741,0.0740740740740741,0.185185185185185,0.157407407407407,-67.1717171717171,16.6565656565656,66.7575757575756,-37.8030303030304,-65.8383838383838,-98.9090909090909,29.3686868686867,-82.4949494949494,-165.666666666667
"470240193",877.621212121212,890.909090909091,963.141414141414,841.414141414141,883,863.636363636364,824.585858585859,800,857.252525252525,816,800,803.878787878788,903.373737373737,864.818181818182,820.792929292929,800.247474747475,0.111111111111111,0.0277777777777778,0.0833333333333333,0.0277777777777778,0.0833333333333333,0.0555555555555556,0.0833333333333333,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.0277777777777778,0,0.0925925925925926,0.037037037037037,0.0555555555555556,0.0185185185185185,0.0648148148148148,0.037037037037037,-121.727272727273,-19.3636363636363,13.2878787878789,-41.2525252525252,3.87878787878788,-24.5858585858585,80.4747474747475,23.2424242424241,-37.8737373737374
"472137756",800,812.454545454545,812.373737373737,823.505050505051,817,837.121212121212,820.787878787879,775.757575757576,816,775.919191919192,816.171717171717,759.272727272727,812.373737373737,824.080808080808,816.085858585859,775.090909090909,0.0833333333333333,0,0.111111111111111,0.111111111111111,0.0833333333333333,0,0.166666666666667,0.0277777777777778,0.138888888888889,0.0555555555555556,0.0833333333333333,0.166666666666667,0.0925925925925926,0.037037037037037,0.12962962962963,0.0833333333333333,0.0648148148148148,0.106481481481481,11.1313131313132,20.1212121212122,12.4545454545455,-40.0808080808081,-56.8989898989898,-45.030303030303,-51.2121212121212,-77.0202020202021,-57.4848484848485
"477575605",685.858585858586,696.464646464646,684,716.5,693.257575757576,746.712121212121,650,666,671.717171717172,684.429292929293,683,716,684.929292929293,721.792929292929,671.717171717172,683.5,0.0555555555555556,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.194444444444444,0.0833333333333333,0.305555555555556,0.166666666666667,0.305555555555556,0.138888888888889,0.166666666666667,0.185185185185185,0.268518518518519,0.12962962962963,0.175925925925926,0.199074074074074,32.5,53.4545454545455,10.6060606060605,12.7121212121212,33,16,-19.7878787878788,-20.4545454545455,5.39393939393949
"48046731",983.5,986.949494949495,950,1000,1001.69696969697,1039.39393939394,897.818181818182,902.363636363636,884.914141414141,900,906.232323232323,886.606060606061,967,1006.06565656566,900,890.909090909091,0,0,0,0.0833333333333333,0.0277777777777778,0.0833333333333333,0,0,0,0,0,0,0.00925925925925926,0.0555555555555556,0,0,0.0324074074074074,0,50,37.6969696969695,3.44949494949492,15.0858585858587,-19.6262626262627,4.5454545454545,-34.9141414141413,-57.3232323232322,1.09595959595958
"481148291",727.272727272727,683,674.823232323232,701.535353535354,694.30303030303,676.10101010101,695.272727272727,666,710.787878787879,673.909090909091,703.964646464646,695.979797979798,690.080808080808,688.464646464646,701.257575757576,676.10101010101,0.0277777777777778,0.0555555555555556,0.111111111111111,0.0277777777777778,0.0277777777777778,0.0833333333333333,0.0277777777777778,0,0.0833333333333333,0.0555555555555556,0.0555555555555556,0.0277777777777778,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0277777777777778,0.0555555555555556,0.0416666666666667,26.7121212121212,-18.2020202020203,-44.2727272727273,-36.8787878787879,-7.9848484848485,-29.2727272727273,-63.5909090909091,10.2171717171718,15
"488296594",878.540404040404,808.252525252525,898.737373737374,822.262626262626,900,800,807.757575757576,775.737373737374,800,766.717171717172,812.373737373737,799,897.984848484848,808.747474747475,808.252525252525,783,0.0555555555555556,0.111111111111111,0.111111111111111,0.0277777777777778,0.0555555555555556,0,0.0277777777777778,0.0277777777777778,0.138888888888889,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.0740740740740741,0.0462962962962963,0.0740740740740741,0.0277777777777778,0.0601851851851852,0.0509259259259259,-76.4747474747475,-100,-70.2878787878789,-33.2828282828283,-13.3737373737374,-32.020202020202,43.1919191919192,86.6262626262626,38.2676767676769
"489074407",824.585858585859,850,791.575757575758,866.141414141414,833.494949494949,812.459595959596,719.171717171717,700.767676767677,729.29797979798,750.525252525253,716.5,684.429292929293,808.747474747475,845.449494949495,719.171717171717,710.787878787879,0.138888888888889,0.305555555555556,0.222222222222222,0.138888888888889,0.111111111111111,0.166666666666667,0.194444444444444,0.166666666666667,0.222222222222222,0.0833333333333333,0.166666666666667,0.222222222222222,0.157407407407407,0.203703703703704,0.194444444444444,0.157407407407407,0.180555555555556,0.175925925925926,74.5656565656565,-21.0353535353536,25.4141414141415,21.2272727272727,-32.070707070707,-18.4040404040404,-53.3383838383837,-11.0353535353535,-43.8181818181819
"492541067",683,700,638.717171717172,676.10101010101,736.484848484848,685.858585858586,610.767676767677,610.272727272727,638.217171717172,636.868686868687,644.626262626263,626.606060606061,685.858585858586,692.929292929293,633,623.89898989899,0.0277777777777778,0.0277777777777778,0.111111111111111,0.0277777777777778,0.138888888888889,0.0277777777777778,0.0277777777777778,0,0.0555555555555556,0.0277777777777778,0.0555555555555556,0.0277777777777778,0.0925925925925926,0.0277777777777778,0.0462962962962963,0.0185185185185185,0.0601851851851852,0.0324074074074074,37.3838383838383,-50.6262626262626,17,-1.34848484848487,-18.020202020202,-0.494949494949537,-38.7323232323232,32.6060606060606,-17.4949494949495
